{'tag': '내가', 'count': 467}
{'tag': '음식이야', 'count': 2}
{'tag': '동그란', 'count': 2}
{'tag': '넣는', 'count': 2}
{'tag': '가져가서', 'count': 2}
{'tag': '불쌍해서', 'count': 2}
{'tag': '사자', 'count': 2}
{'tag': '봤니', 'count': 2}
{'tag': '식사하는', 'count': 2}
{'tag': '네덜란드', 'count': 2}
{'tag': '지고', 'count': 2}
{'tag': '쟤들은', 'count': 2}
{'tag': '배종혁', 'count': 2}
{'tag': '벤자민', 'count': 2}
{'tag': '챈들러와', 'count': 2}
{'tag': '그녀와', 'count': 2}
{'tag': '사우스', 'count': 2}
{'tag': '2명의', 'count': 2}
{'tag': '있는거냐', 'count': 2}
{'tag': '정말로요', 'count': 2}
{'tag': '미쳤어요', 'count': 2}
{'tag': '나와서', 'count': 2}
{'tag': '탔어', 'count': 2}
{'tag': '조크야', 'count': 2}
{'tag': '수표를', 'count': 2}
{'tag': '받게', 'count': 2}
{'tag': '임자', 'count': 2}
{'tag': '내려', 'count': 2}
{'tag': '때문이겠지', 'count': 2}
{'tag': '레아', 'count': 2}
{'tag': '금색', 'count': 2}
{'tag': '드래곤', 'count': 2}
{'tag': '왔네', 'count': 2}
{'tag': '어딘지', 'count': 2}
{'tag': '상황을', 'count': 2}
{'tag': '정말이요', 'count': 2}
{'tag': '잘있어', 'count': 2}
{'tag': '얘기하려고', 'count': 2}
{'tag': '6년이나', 'count': 2}
{'tag': '물건들이', 'count': 2}
{'tag': '떨려', 'count': 2}
{'tag': '보인다고', 'count': 2}
{'tag': '만난다고', 'count': 2}
{'tag': '샤워하다', 'count': 2}
{'tag': '찍어', 'count': 2}
{'tag': '알몸', 'count': 2}
{'tag': '또는', 'count': 2}
{'tag': '알아들었어요', 'count': 2}
{'tag': '준비됐죠', 'count': 2}
{'tag': '생기다니', 'count': 2}
{'tag': '접시에', 'count': 2}
{'tag': '틀린', 'count': 2}
{'tag': '어깨에', 'count': 2}
{'tag': '얼빠진', 'count': 2}
{'tag': '상상이', 'count': 2}
{'tag': '혼자서도', 'count': 2}
{'tag': '아빠의', 'count': 2}
{'tag': '들어야', 'count': 2}
{'tag': '홀로', 'count': 2}
{'tag': '열면', 'count': 2}
{'tag': '따뜻하게', 'count': 2}
{'tag': '그만하고', 'count': 2}
{'tag': '다머스에', 'count': 2}
{'tag': '자네가', 'count': 2}
{'tag': '말인가', 'count': 2}
{'tag': '먹냐고', 'count': 2}
{'tag': '싶었지만', 'count': 2}
{'tag': '말겠어', 'count': 2}
{'tag': '있었다고', 'count': 2}
{'tag': '줄리하고', 'count': 2}
{'tag': '달랐어', 'count': 2}
{'tag': '좋아하나', 'count': 2}
{'tag': '구속은', 'count': 2}
{'tag': '수정', 'count': 2}
{'tag': '도착했습니다', 'count': 2}
{'tag': '줄리랑', 'count': 2}
{'tag': '터진', 'count': 2}
{'tag': '좋시다', 'count': 2}
{'tag': '어쩌나', 'count': 2}
{'tag': '룸메이트가', 'count': 2}
{'tag': '맡아', 'count': 2}
{'tag': '생각이었는데', 'count': 2}
{'tag': '생각일까', 'count': 2}
{'tag': '신문', 'count': 2}
{'tag': '갔었거든', 'count': 2}
{'tag': '철물점이', 'count': 2}
{'tag': '들었니', 'count': 2}
{'tag': '자야', 'count': 2}
{'tag': '여행은', 'count': 2}
{'tag': '물어봐', 'count': 2}
{'tag': '번호를', 'count': 2}
{'tag': '개인적인', 'count': 2}
{'tag': '충분해', 'count': 2}
{'tag': '거라구', 'count': 2}
{'tag': '레지나', 'count': 2}
{'tag': '농담이', 'count': 2}
{'tag': '유머', 'count': 2}
{'tag': '일어날', 'count': 2}
{'tag': '이름이야', 'count': 2}
{'tag': '몸이', 'count': 2}
{'tag': '사라졌어', 'count': 2}
{'tag': '제빵사도', 'count': 2}
{'tag': '샤워는', 'count': 2}
{'tag': '놀면서', 'count': 2}
{'tag': '담아두고', 'count': 2}
{'tag': '자막', 'count': 2}
{'tag': '그림을', 'count': 2}
{'tag': '그림이야', 'count': 2}
{'tag': '제게', 'count': 2}
{'tag': '해줄까', 'count': 2}
{'tag': '앉아봐', 'count': 2}
{'tag': '손가락을', 'count': 2}
{'tag': '배역', 'count': 2}
{'tag': '심했다', 'count': 2}
{'tag': '했다고요', 'count': 2}
{'tag': '보려고', 'count': 2}
{'tag': '약혼자가', 'count': 2}
{'tag': '하도', 'count': 2}
{'tag': '캐시였고', 'count': 2}
{'tag': '말이라도', 'count': 2}
{'tag': '축하', 'count': 2}
{'tag': '놀랄만한', 'count': 2}
{'tag': '건물에', 'count': 2}
{'tag': '이제는', 'count': 2}
{'tag': '살은', 'count': 2}
{'tag': '곰돌이', 'count': 2}
{'tag': '참을', 'count': 2}
{'tag': '세계', 'count': 2}
{'tag': '바꿔주세요', 'count': 2}
{'tag': '모자도', 'count': 2}
{'tag': '영화가', 'count': 2}
{'tag': '지나', 'count': 2}
{'tag': '잘하고', 'count': 2}
{'tag': '뛰어나가서', 'count': 2}
{'tag': '첼시', 'count': 2}
{'tag': '에스텔한테', 'count': 2}
{'tag': '멍청하게', 'count': 2}
{'tag': '정말이지', 'count': 2}
{'tag': '걸리겠다', 'count': 2}
{'tag': '뵙고', 'count': 2}
{'tag': '실크', 'count': 2}
{'tag': '소개합니다', 'count': 2}
{'tag': '10년', 'count': 2}
{'tag': '수동도', 'count': 2}
{'tag': '환영합니다', 'count': 2}
{'tag': '2주', 'count': 2}
{'tag': '쓰나', 'count': 2}
{'tag': '보였거든', 'count': 2}
{'tag': '들어볼래', 'count': 2}
{'tag': '증말', 'count': 2}
{'tag': '얘기하면', 'count': 2}
{'tag': '결정은', 'count': 2}
{'tag': '살던', 'count': 2}
{'tag': 'PBS', 'count': 2}
{'tag': '모금방송입니다', 'count': 2}
{'tag': '운명의', 'count': 2}
{'tag': '시작할게', 'count': 2}
{'tag': '스트레스가', 'count': 2}
{'tag': '건지도', 'count': 2}
{'tag': '루스라고', 'count': 2}
{'tag': '확실하게', 'count': 2}
{'tag': '짓이었어', 'count': 2}
{'tag': '건너와', 'count': 2}
{'tag': '오레오', 'count': 2}
{'tag': '황금', 'count': 2}
{'tag': '싫지만', 'count': 2}
{'tag': '아기한테', 'count': 2}
{'tag': '마님', 'count': 2}
{'tag': '바다에', 'count': 2}
{'tag': '사람과', 'count': 2}
{'tag': '오너라', 'count': 2}
{'tag': '베개', 'count': 2}
{'tag': '해줬으면', 'count': 2}
{'tag': '내렸어', 'count': 2}
{'tag': '없었지', 'count': 2}
{'tag': '뭐람', 'count': 2}
{'tag': '클레클라킨', 'count': 2}
{'tag': '귀에서', 'count': 2}
{'tag': '통해서', 'count': 2}
{'tag': '춤추러', 'count': 2}
{'tag': '어머니', 'count': 2}
{'tag': '원했던', 'count': 2}
{'tag': '괜히', 'count': 2}
{'tag': '줬으면', 'count': 2}
{'tag': '박물관에서', 'count': 2}
{'tag': '가구', 'count': 2}
{'tag': '질투', 'count': 2}
{'tag': '도자기', 'count': 2}
{'tag': '강아지를', 'count': 2}
{'tag': '피터', 'count': 2}
{'tag': '자연사', 'count': 2}
{'tag': '내면의', 'count': 2}
{'tag': '비행기에', 'count': 2}
{'tag': '조슈아를', 'count': 2}
{'tag': '입었지만', 'count': 2}
{'tag': '약간은', 'count': 2}
{'tag': '나가주세요', 'count': 2}
{'tag': '불러줘서', 'count': 2}
{'tag': '유럽식', 'count': 2}
{'tag': '떨어뜨렸어', 'count': 2}
{'tag': '병원이에요', 'count': 2}
{'tag': '싶구나', 'count': 2}
{'tag': '부부는', 'count': 2}
{'tag': '버튼을', 'count': 2}
{'tag': '눌러야', 'count': 2}
{'tag': '틀렸어요', 'count': 2}
{'tag': '병원이', 'count': 2}
{'tag': '클리프', 'count': 2}
{'tag': '언니는', 'count': 2}
{'tag': '빼면', 'count': 2}
{'tag': '주는데', 'count': 2}
{'tag': '누군가를', 'count': 2}
{'tag': '온몸에', 'count': 2}
{'tag': '뒤통수에', 'count': 2}
{'tag': '식당인데', 'count': 2}
{'tag': '아랫도리가', 'count': 2}
{'tag': '갑니다', 'count': 2}
{'tag': '다행히', 'count': 2}
{'tag': '생각하는지', 'count': 2}
{'tag': '생각이었어', 'count': 2}
{'tag': '음료수', 'count': 2}
{'tag': '하라는', 'count': 2}
{'tag': '8시간이나', 'count': 2}
{'tag': '입술에', 'count': 2}
{'tag': '신문에', 'count': 2}
{'tag': '오른쪽', 'count': 2}
{'tag': '시작합시다', 'count': 2}
{'tag': '잃어버린', 'count': 2}
{'tag': '주사위', 'count': 2}
{'tag': '쌍둥이를', 'count': 2}
{'tag': '마카다미아', 'count': 2}
{'tag': '가볼게요', 'count': 2}
{'tag': '대기', 'count': 2}
{'tag': '가죠', 'count': 2}
{'tag': '괜찮냐', 'count': 2}
{'tag': '터졌다', 'count': 2}
{'tag': '샴페인', 'count': 2}
{'tag': '6분', 'count': 2}
{'tag': '내려야', 'count': 2}
{'tag': '않으려고', 'count': 2}
{'tag': '담당이었어', 'count': 2}
{'tag': '한달', 'count': 2}
{'tag': '마련했어', 'count': 2}
{'tag': '가지가', 'count': 2}
{'tag': '새삼', 'count': 2}
{'tag': '느껴', 'count': 2}
{'tag': '믿은', 'count': 2}
{'tag': '너더러', 'count': 2}
{'tag': '붙잡을', 'count': 2}
{'tag': '타임이', 'count': 2}
{'tag': '기회는', 'count': 2}
{'tag': '화내는', 'count': 2}
{'tag': '바퀴를', 'count': 2}
{'tag': '구글', 'count': 2}
{'tag': '초점', 'count': 2}
{'tag': '최고다', 'count': 2}
{'tag': '섹스하자고', 'count': 2}
{'tag': '레이', 'count': 2}
{'tag': '뭐냐니까', 'count': 2}
{'tag': '그랬으면', 'count': 2}
{'tag': '체스', 'count': 2}
{'tag': '여자친구를', 'count': 2}
{'tag': '알코올', 'count': 2}
{'tag': '죽었거든', 'count': 2}
{'tag': '그랬던', 'count': 2}
{'tag': '장면에서', 'count': 2}
{'tag': '맞는거', 'count': 2}
{'tag': '케이티', 'count': 2}
{'tag': '꼬마는', 'count': 2}
{'tag': '돈은', 'count': 2}
{'tag': '필요할', 'count': 2}
{'tag': '모양의', 'count': 2}
{'tag': '명은', 'count': 2}
{'tag': '장난이야', 'count': 2}
{'tag': '하늘을', 'count': 2}
{'tag': '도서관은', 'count': 2}
{'tag': '악몽을', 'count': 2}
{'tag': '스타일', 'count': 2}
{'tag': '광대', 'count': 2}
{'tag': '사라지는', 'count': 2}
{'tag': '얘기해줄까', 'count': 2}
{'tag': '벤에게', 'count': 2}
{'tag': '있어야해', 'count': 2}
{'tag': '아담한', 'count': 2}
{'tag': '이모', 'count': 2}
{'tag': '마세요', 'count': 2}
{'tag': '입으로', 'count': 2}
{'tag': 'TV에서', 'count': 2}
{'tag': '해주지', 'count': 2}
{'tag': '올랐어', 'count': 2}
{'tag': '알지만요', 'count': 2}
{'tag': '3년동안', 'count': 2}
{'tag': '타코를', 'count': 2}
{'tag': '저래라', 'count': 2}
{'tag': '스타는', 'count': 2}
{'tag': '싶었어요', 'count': 2}
{'tag': '화분이', 'count': 2}
{'tag': '거긴', 'count': 2}
{'tag': '웃어서', 'count': 2}
{'tag': '차지하고', 'count': 2}
{'tag': '웃기다고', 'count': 2}
{'tag': '테리', 'count': 2}
{'tag': '시계', 'count': 2}
{'tag': '받았어요', 'count': 2}
{'tag': '않을래', 'count': 2}
{'tag': '사랑하지', 'count': 2}
{'tag': '키스해줘', 'count': 2}
{'tag': '일어난', 'count': 2}
{'tag': '알아듣게', 'count': 2}
{'tag': '버몬트에서', 'count': 2}
{'tag': '갔냐', 'count': 2}
{'tag': '강아지', 'count': 2}
{'tag': '적힌', 'count': 2}
{'tag': '포르쉐', 'count': 2}
{'tag': '포도를', 'count': 2}
{'tag': '썼잖아', 'count': 2}
{'tag': '원하는게', 'count': 2}
{'tag': '비밀로', 'count': 2}
{'tag': '요리법을', 'count': 2}
{'tag': '뭐하는거야', 'count': 2}
{'tag': '틀렸어', 'count': 2}
{'tag': '하길', 'count': 2}
{'tag': '무릎에', 'count': 2}
{'tag': '기억나지', 'count': 2}
{'tag': '안다구', 'count': 2}
{'tag': '오리와', 'count': 2}
{'tag': '요리는', 'count': 2}
{'tag': '나눌', 'count': 2}
{'tag': '가면서', 'count': 2}
{'tag': '웃기고', 'count': 2}
{'tag': '키스했는데', 'count': 2}
{'tag': '신문을', 'count': 2}
{'tag': '개리는', 'count': 2}
{'tag': '당당히', 'count': 2}
{'tag': '하든지', 'count': 2}
{'tag': '보채지', 'count': 2}
{'tag': '감각이', 'count': 2}
{'tag': '붙으면', 'count': 2}
{'tag': '50불을', 'count': 2}
{'tag': '코리아닷컴', 'count': 2}
{'tag': '프랜즈동호회', 'count': 2}
{'tag': '자막팀', 'count': 2}
{'tag': '한글번역', 'count': 2}
{'tag': '702호실', 'count': 2}
{'tag': '줄까요', 'count': 2}
{'tag': '불편해', 'count': 2}
{'tag': '사회적', 'count': 2}
{'tag': '작별인사하는', 'count': 2}
{'tag': '주기', 'count': 2}
{'tag': '시작하세요', 'count': 2}
{'tag': '작고', 'count': 2}
{'tag': '좋아지고', 'count': 2}
{'tag': '왕이', 'count': 2}
{'tag': '작별인사를', 'count': 2}
{'tag': '파리로', 'count': 2}
{'tag': '장난해', 'count': 2}
{'tag': '살았어', 'count': 2}
{'tag': '멋지게', 'count': 2}
{'tag': '필란쥐에', 'count': 2}
{'tag': '필란쥐는', 'count': 2}
{'tag': '않았는데', 'count': 2}
{'tag': '사랑하는데', 'count': 2}
{'tag': '겁나', 'count': 2}
{'tag': '부야베스를', 'count': 2}
{'tag': '행동해', 'count': 2}
{'tag': '초보', 'count': 2}
{'tag': '교실에', 'count': 2}
{'tag': '차이점을', 'count': 2}
{'tag': '중요하지', 'count': 2}
{'tag': '섹스만', 'count': 2}
{'tag': '것입니다', 'count': 2}
{'tag': '당신들', 'count': 2}
{'tag': '램프를', 'count': 2}
{'tag': '갖게', 'count': 2}
{'tag': '안된다구', 'count': 2}
{'tag': '미국에', 'count': 2}
{'tag': '사람들을', 'count': 2}
{'tag': '읽으면', 'count': 2}
{'tag': '남을', 'count': 2}
{'tag': '에스텔이', 'count': 2}
{'tag': '만들기', 'count': 2}
{'tag': '전까지는', 'count': 2}
{'tag': '알아들었어', 'count': 2}
{'tag': '어쩌고요', 'count': 2}
{'tag': '비누거품', 'count': 2}
{'tag': '린스를', 'count': 2}
{'tag': '반복', 'count': 2}
{'tag': '벤은', 'count': 2}
{'tag': '동전을', 'count': 2}
{'tag': '그리곤', 'count': 2}
{'tag': '먹이를', 'count': 2}
{'tag': '얘기하지', 'count': 2}
{'tag': '주소로', 'count': 2}
{'tag': '피운', 'count': 2}
{'tag': '시작했어', 'count': 2}
{'tag': '사다', 'count': 2}
{'tag': '디자이너들과', 'count': 2}
{'tag': '친분을', 'count': 2}
{'tag': '마리나라', 'count': 2}
{'tag': '잘된', 'count': 2}
{'tag': '책상', 'count': 2}
{'tag': '도로', 'count': 2}
{'tag': '해고된', 'count': 2}
{'tag': '주방장을', 'count': 2}
{'tag': '가질까', 'count': 2}
{'tag': '티미', 'count': 2}
{'tag': '아들아', 'count': 2}
{'tag': '하객', 'count': 2}
{'tag': '레이첼과의', 'count': 2}
{'tag': '배꼽', 'count': 2}
{'tag': '퇴직연금까지', 'count': 2}
{'tag': '포킵시에', 'count': 2}
{'tag': '웃기나', 'count': 2}
{'tag': '친구들을', 'count': 2}
{'tag': '미아', 'count': 2}
{'tag': '꾸고', 'count': 2}
{'tag': '나한테도', 'count': 2}
{'tag': '열었어', 'count': 2}
{'tag': '포커', 'count': 2}
{'tag': '커튼은', 'count': 2}
{'tag': '끼쳐', 'count': 2}
{'tag': '발진', 'count': 2}
{'tag': '해줄래', 'count': 2}
{'tag': '싫다구', 'count': 2}
{'tag': '리디', 'count': 2}
{'tag': '줏으려고', 'count': 2}
{'tag': '약혼한', 'count': 2}
{'tag': '약혼자', 'count': 2}
{'tag': '안하고', 'count': 2}
{'tag': '약혼반지를', 'count': 2}
{'tag': '모든게', 'count': 2}
{'tag': '오르가즘을', 'count': 2}
{'tag': '청혼했다고', 'count': 2}
{'tag': '무슨일이', 'count': 2}
{'tag': '느껴져', 'count': 2}
{'tag': '나이가', 'count': 2}
{'tag': '왔잖아', 'count': 2}
{'tag': '벼룩시장에서', 'count': 2}
{'tag': '설명을', 'count': 2}
{'tag': '타코벨', 'count': 2}
{'tag': '주차장에서', 'count': 2}
{'tag': '하는건', 'count': 2}
{'tag': '두개', 'count': 2}
{'tag': '표본을', 'count': 2}
{'tag': '구멍에', 'count': 2}
{'tag': '아이키아', 'count': 2}
{'tag': '달려', 'count': 2}
{'tag': '바구니가', 'count': 2}
{'tag': '평가서를', 'count': 2}
{'tag': '이웃들이', 'count': 2}
{'tag': '좋아한다는', 'count': 2}
{'tag': '됐네요', 'count': 2}
{'tag': '충격', 'count': 2}
{'tag': '영화는', 'count': 2}
{'tag': '놀랐죠', 'count': 2}
{'tag': '셀러리', 'count': 2}
{'tag': '스포츠', 'count': 2}
{'tag': '만들었는데', 'count': 2}
{'tag': '저녁식사', 'count': 2}
{'tag': '강아지가', 'count': 2}
{'tag': '가지만', 'count': 2}
{'tag': '묻자', 'count': 2}
{'tag': '봤죠', 'count': 2}
{'tag': '태그가', 'count': 2}
{'tag': '겁먹었을', 'count': 2}
{'tag': '에밀리의', 'count': 2}
{'tag': '키스하세요', 'count': 2}
{'tag': '갈아입을래', 'count': 2}
{'tag': '허니문', 'count': 2}
{'tag': '떠날', 'count': 2}
{'tag': '아테네', 'count': 2}
{'tag': '1066편', 'count': 2}
{'tag': '할머니는', 'count': 2}
{'tag': '커피하우스에서', 'count': 2}
{'tag': '오해한', 'count': 2}
{'tag': '알통', 'count': 2}
{'tag': '미니머핀', 'count': 2}
{'tag': '방법', 'count': 2}
{'tag': '생각이다', 'count': 2}
{'tag': '저길', 'count': 2}
{'tag': '의자에', 'count': 2}
{'tag': '수술요', 'count': 2}
{'tag': '촬영', 'count': 2}
{'tag': '조끼를', 'count': 2}
{'tag': '턱을', 'count': 2}
{'tag': '20달러', 'count': 2}
{'tag': '미치겠다', 'count': 2}
{'tag': '코트가', 'count': 2}
{'tag': '코트를', 'count': 2}
{'tag': '선택의', 'count': 2}
{'tag': '디저트는', 'count': 2}
{'tag': '자크', 'count': 2}
{'tag': '남자도', 'count': 2}
{'tag': '데미', 'count': 2}
{'tag': '둘도', 'count': 2}
{'tag': '이혼한', 'count': 2}
{'tag': '남자나', 'count': 2}
{'tag': '둘이서만', 'count': 2}
{'tag': '정신과치료를', 'count': 2}
{'tag': '진정으로', 'count': 2}
{'tag': '요전에', 'count': 2}
{'tag': '보이게', 'count': 2}
{'tag': '같애', 'count': 2}
{'tag': '가졌어', 'count': 2}
{'tag': '가족들과', 'count': 2}
{'tag': '들어오세요', 'count': 2}
{'tag': '잔말', 'count': 2}
{'tag': '빨리와', 'count': 2}
{'tag': '연락처', 'count': 2}
{'tag': '스트립쇼', 'count': 2}
{'tag': '떨고', 'count': 2}
{'tag': '어디요', 'count': 2}
{'tag': '엉덩이로', 'count': 2}
{'tag': '치마를', 'count': 2}
{'tag': '드류', 'count': 2}
{'tag': '뭘하면', 'count': 2}
{'tag': '당첨될', 'count': 2}
{'tag': '너무했어요', 'count': 2}
{'tag': '곳이요', 'count': 2}
{'tag': '얘기요', 'count': 2}
{'tag': '수록', 'count': 2}
{'tag': '가져왔어요', 'count': 2}
{'tag': '고용했어', 'count': 2}
{'tag': '어쩔건데', 'count': 2}
{'tag': '남녀', 'count': 2}
{'tag': '경로를', 'count': 2}
{'tag': '닐은', 'count': 2}
{'tag': '결정해야', 'count': 2}
{'tag': '뭐랄까', 'count': 2}
{'tag': '무스', 'count': 2}
{'tag': '후보에', 'count': 2}
{'tag': '반한', 'count': 2}
{'tag': '끊임', 'count': 2}
{'tag': '젊음의', 'count': 2}
{'tag': '개빈', 'count': 2}
{'tag': '그라함', 'count': 2}
{'tag': '나날들의', 'count': 2}
{'tag': '주실', 'count': 2}
{'tag': '부탁해요', 'count': 2}
{'tag': '이탈리아', 'count': 2}
{'tag': '생각났어', 'count': 2}
{'tag': '못말리는', 'count': 2}
{'tag': '질투하는', 'count': 2}
{'tag': '니나', 'count': 2}
{'tag': '뽑아라', 'count': 2}
{'tag': '결혼한다는', 'count': 2}
{'tag': '쥐기는데', 'count': 2}
{'tag': '주례를', 'count': 2}
{'tag': '로맨틱한가', 'count': 1}
{'tag': '걔들', 'count': 1}
{'tag': '성질', 'count': 1}
{'tag': '죽이기', 'count': 1}
{'tag': '강좌에서', 'count': 1}
{'tag': '하라든', 'count': 1}
{'tag': '계약한', 'count': 1}
{'tag': '법률회사', 'count': 1}
{'tag': '아나', 'count': 1}
{'tag': '접대용', 'count': 1}
{'tag': '웃음이야', 'count': 1}
{'tag': '실추됐던', 'count': 1}
{'tag': '체면이', 'count': 1}
{'tag': '회복됐어', 'count': 1}
{'tag': '스트립클럽에서', 'count': 1}
{'tag': '무사하길', 'count': 1}
{'tag': '재고', 'count': 1}
{'tag': '정리한다며', 'count': 1}
{'tag': '얘기하자', 'count': 1}
{'tag': '원망하는', 'count': 1}
{'tag': '내용의', 'count': 1}
{'tag': '써놨는데', 'count': 1}
{'tag': '무시무시하군', 'count': 1}
{'tag': '라켓에', 'count': 1}
{'tag': '불붙었다', 'count': 1}
{'tag': '게임은', 'count': 1}
{'tag': '져드리자고', 'count': 1}
{'tag': '프로로', 'count': 1}
{'tag': '져드리자', 'count': 1}
{'tag': '길다', 'count': 1}
{'tag': '라켓이야', 'count': 1}
{'tag': '화났으니까', 'count': 1}
{'tag': '속상한다', 'count': 1}
{'tag': '끼었잖아', 'count': 1}
{'tag': '뭐했어', 'count': 1}
{'tag': '술집에도', 'count': 1}
{'tag': '시내를', 'count': 1}
{'tag': '돌아다녔단', 'count': 1}
{'tag': '하든', 'count': 1}
{'tag': '독서를', 'count': 1}
{'tag': '마치셨군', 'count': 1}
{'tag': '말하려는지', 'count': 1}
{'tag': '낳으면', 'count': 1}
{'tag': '많겠다', 'count': 1}
